data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200518,110644,113649,10032,1807680.3333333335,796.0,6,20200518-110644-113649.jpg
20200518,120830,123835,26406,1780023.3333333333,98736.0,16,20200518-120830-123835.jpg
20200518,123840,130845,5430,1802730.3333333335,2296.0,17,20200518-123840-130845.jpg
20200518,130850,133855,84,1784575.3333333335,43355.0,3,20200518-130850-133855.jpg
20200518,133900,140905,26908,1805081.3333333335,3213.5,5,20200518-133900-140905.jpg
20200518,140910,143915,23367,1791224.3333333333,46038.5,18,20200518-140910-143915.jpg
20200518,143920,150925,32098,1794728.3333333335,83884.5,12,20200518-143920-150925.jpg
20200518,150930,153935,24790,1809933.3333333335,809.5,6,20200518-150930-153935.jpg
20200518,161416,164421,24815,1809933.3333333335,1078.0,9,20200518-161416-164421.jpg
20200518,164426,171431,34859,1809933.3333333335,2572.0,9,20200518-164426-171431.jpg
20200518,171436,174441,51830,1809933.3333333335,16892.0,14,20200518-171436-174441.jpg
20200518,174446,181451,53418,1809933.3333333335,18189.0,16,20200518-174446-181451.jpg
20200518,181456,184501,51185,1808882.3333333335,34179.0,44,20200518-181456-184501.jpg
20200518,184506,191511,51172,1809933.3333333335,52660.5,39,20200518-184506-191511.jpg
20200518,191516,194521,50593,1809933.3333333335,25045.5,46,20200518-191516-194521.jpg
20200518,200710,203715,35232,1809933.3333333335,111435.0,32,20200518-200710-203715.jpg
20200518,203720,210725,52708,1809933.3333333335,123896.0,28,20200518-203720-210725.jpg
20200518,210730,213735,54147,1809933.3333333335,59738.0,23,20200518-210730-213735.jpg
20200518,213740,220745,53981,1809933.3333333335,35368.0,19,20200518-213740-220745.jpg
20200518,220750,223755,53597,1805782.3333333333,43473.5,22,20200518-220750-223755.jpg
20200518,223800,230805,54295,1809933.3333333335,58704.5,20,20200518-223800-230805.jpg
20200518,230810,233815,54017,1806132.3333333335,51872.0,21,20200518-230810-233815.jpg
20200518,233820,000000,39145,1304933.3333333335,60255.0,14,20200518-233820-000000.jpg
20200519,000532,003537,54153,1806482.3333333335,62206.0,19,20200519-000532-003537.jpg
20200519,003542,010547,54294,1809933.3333333335,54664.0,20,20200519-003542-010547.jpg
20200519,010552,013557,52968,1806582.3333333335,49396.5,21,20200519-010552-013557.jpg
20200519,013602,020607,54297,1809933.3333333335,47170.5,17,20200519-013602-020607.jpg
20200519,020612,023617,54036,1805882.3333333335,32803.5,21,20200519-020612-023617.jpg
20200519,023622,030627,54162,1809933.3333333335,35774.5,17,20200519-023622-030627.jpg
20200519,030632,033637,43271,1806282.3333333333,34822.0,20,20200519-030632-033637.jpg
20200519,040735,043740,53340,1809732.3333333335,135560.5,29,20200519-040735-043740.jpg
20200519,043745,050750,46917,1809933.3333333335,115060.5,30,20200519-043745-050750.jpg
20200519,050755,053800,31253,1805131.3333333335,13586.5,4,20200519-050755-053800.jpg
20200519,053805,060810,49432,1768353.0,26936.0,36,20200519-053805-060810.jpg
20200519,060815,063820,45294,1791615.0,36529.5,48,20200519-060815-063820.jpg
20200519,063825,070830,32503,1806032.3333333333,1346.0,13,20200519-063825-070830.jpg
20200519,070835,073840,32795,1803330.3333333333,48461.0,34,20200519-070835-073840.jpg
20200519,080903,083908,30156,1807332.3333333335,770.5,10,20200519-080903-083908.jpg
20200519,083913,090918,32758,1809940.3333333335,487.5,9,20200519-083913-090918.jpg
20200519,090923,093928,9815,1805632.3333333335,1220.5,7,20200519-090923-093928.jpg
20200519,093933,100938,333,1809933.3333333335,137263.5,74,20200519-093933-100938.jpg
20200519,100943,103948,4434,1809965.3333333333,199.5,9,20200519-100943-103948.jpg
20200519,103953,110958,24651,1809933.3333333335,594.0,6,20200519-103953-110958.jpg
20200519,111003,114008,11633,1809933.3333333335,2307.5,6,20200519-111003-114008.jpg
20200519,120651,123656,24959,1809960.0,790.0,3,20200519-120651-123656.jpg
20200519,123701,130706,5791,1809933.3333333335,254.0,6,20200519-123701-130706.jpg
20200519,130711,133716,1,1805655.3333333335,261.0,1,20200519-130711-133716.jpg
20200519,133721,140726,21936,1809933.3333333335,632.5,4,20200519-133721-140726.jpg
20200519,140731,143736,34641,1805631.3333333335,1239.5,10,20200519-140731-143736.jpg
20200519,143741,150746,22197,1806531.3333333333,61113.5,17,20200519-143741-150746.jpg
20200519,150751,153756,24517,1809933.3333333335,853.5,8,20200519-150751-153756.jpg
